Referência:;2019;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.003.0005 - Gerência de RH;002.0001 - FGTS;780,0625678;1001,730323;882,2056319;755,4316875;615,9676846;904,2091818;859,2572494;924,8778161;1052,350653;1113,364478;824,2894748;848,8196259;1030,412715;668,1935933;815,3941537;713,9725213;843,6728172;997,74662;972,2200236;927,8120058;957,1132302;1010,400836;836,1771951;789,8350202
001.004.0001 - Contabilidade Geral;002.0001 - FGTS;2233,758132;2161,441374;2357,526022;1938,301747;2126,777566;2000,833815;1735,821944;2445,880471;3243,281771;2928,955579;2896,931068;2144,459082;1919,56268;2628,092892;2159,964056;2715,407744;2361,509288;2459,872198;2953,386541;2567,254537;2273,172519;2162,23579;2588,123587;2148,650066
001.004.0002 - Planejamento Financeiro;002.0001 - FGTS;1459,680975;1165,091159;1302,031308;1233,036556;1397,438443;1470,29571;1753,70763;1308,787951;1770,494783;1455,828878;1546,17058;1331,852362;1394,539452;1331,894979;1275,224191;1178,542618;1304,033522;1889,536314;1190,891541;1536,378309;1634,754421;1860,660307;1427,415063;1142,898448
001.004.0003 - Tesouraria;002.0001 - FGTS;1201,0191;1286,760053;1120,109975;1074,489148;1170,394425;878,9136867;1256,89025;1255,306343;1431,205138;1426,809073;1303,417085;1426,129454;1118,16477;884,9194203;1315,837632;1214,036664;928,6077042;888,6206676;1259,87415;1048,156597;1537,30297;1226,239505;1057,79359;1198,783821
001.004.0004 - Controladoria;002.0001 - FGTS;891,9058286;1055,220319;894,1977238;752,1968823;1007,20814;1000,799691;924,4354893;601,4723284;981,2783313;866,6532577;699,0526186;702,6308353;938,9295451;979,5577045;885,3360069;940,1876077;1200,46177;949,5911094;698,4499007;757,6250257;781,2193228;1028,163853;878,5923797;810,891154
001.005.0001 - Pesquisa e Desenvolvimento;002.0001 - FGTS;3021,681075;2503,184782;2843,971626;2572,417952;2552,053054;2884,766781;3370,192713;3713,946243;4301,840742;3935,087921;3251,478125;2269,277985;3589,170452;2742,798283;2297,835283;2714,927807;2537,676192;2608,487257;3165,176866;2842,48844;2878,952267;2851,392656;3119,489699;3353,869532
001.006.0001 - Testes de Qualidade;002.0001 - FGTS;7046,653026;5951,189464;5336,637647;4876,450771;5248,914537;5583,160475;7267,752559;4934,755813;7441,132099;7309,693182;7656,375364;7925,088446;5981,523962;6359,025916;6709,830539;5161,254276;5503,869158;5062,168122;5933,57236;5450,432814;7073,038978;5719,903607;7108,940939;5476,546997
001.006.0002 - Inspeção de Produtos;002.0001 - FGTS;2042,416115;2016,721504;1950,22549;1652,793738;1424,226349;1258,039543;1632,132638;1925,726935;2212,448602;1909,395086;1635,118309;1804,622714;1469,980815;1410,669698;1606,138367;1440,015926;1441,327852;1820,811592;2004,677675;1632,80155;1502,337115;2157,923861;1619,977309;1509,017928
001.006.0003 - Documentação Legal;002.0001 - FGTS;879,6018564;953,4029967;897,3210031;897,1427792;876,5883683;725,7238259;958,1529122;726,4684133;1069,750756;930,160707;671,4631163;920,132394;637,9165679;867,1966156;850,5027325;1034,173031;1014,24302;854,611645;728,7918369;798,9253256;954,0855118;1012,269396;827,1879515;782,2652414
001.007.0001 - Gerenciamento de Estoques;002.0001 - FGTS;2021,333922;2262,485423;2344,261859;1625,244053;1727,626321;2473,591816;2098,843323;2651,869696;2801,138769;3072,585643;2397,624436;1918,449598;2087,096916;2452,817637;2077,846776;2644,313701;2010,846558;3032,645492;2999,524446;2776,820715;2589,864021;1937,645396;1826,72413;2057,369382
001.007.0002 - Transporte e Distribuição;002.0001 - FGTS;1841,895229;1700,721135;1899,095305;1887,084113;2133,205348;2364,685489;1865,26196;1920,356725;2581,017802;2104,253663;1947,419567;2113,601719;1696,537794;2028,388195;2455,424627;1980,546123;1979,833526;1762,53614;1787,144613;2347,469307;1754,995489;2120,786556;1537,528493;2250,739556
001.007.0003 - Aquisição e Compras;002.0001 - FGTS;1314,44374;1129,820215;1306,367429;1020,078976;1318,022063;1184,511696;1502,556556;1166,666517;1101,902747;1272,884114;1282,822356;954,4236469;1210,727382;1013,878712;1344,50232;1095,605899;1222,044391;1277,913905;1136,197518;1213,729042;1133,325914;1225,094218;970,9966468;1140,018215
001.007.0004 - Planejamento de Suprimentos;002.0001 - FGTS;257,41862;284,1146245;246,8025285;262,1517548;218,9395735;224,0441957;292,0411345;325,587256;312,7071906;431,1265392;327,9962706;349,7945174;263,8484186;283,1770303;319,1639989;312,8164765;301,7942034;259,5136718;318,441424;339,3336669;247,0010223;292,2463748;234,7994329;295,7601806
001.008.0001 - Suporte Técnico;002.0001 - FGTS;3710,516595;3975,323496;2906,148646;3952,80403;3245,218453;2409,464503;3604,471469;3393,933523;4398,043793;4359,713145;3955,272536;4244,507569;2670,367747;2806,694897;3396,405235;3287,309838;3082,906738;3183,167328;4196,099541;4140,590276;4727,077685;3633,201338;2952,108502;4027,197339
001.008.0002 - Desenvolvimento de Software;002.0001 - FGTS;2093,529198;2360,74943;2435,638788;3212,870832;3165,284211;2863,628976;2578,388656;2705,66154;2714,587668;2919,220334;2964,081967;2647,224121;3099,830221;3006,995347;3035,808074;3350,869958;3436,699476;3333,580599;3597,17679;2805,563858;3508,96108;3528,968384;2377,814839;2265,472197
001.008.0003 - Gerenciamento de Redes;002.0001 - FGTS;1921,008461;1494,455698;1572,398586;1692,597132;1607,675859;1912,241319;1748,870474;2220,018387;2247,126991;1913,827129;2155,052593;1783,130068;1812,587561;1777,342759;2135,632687;1811,464455;1938,042511;1659,901741;1470,111341;1564,562076;2405,953108;2122,3937;1787,634924;1563,948719
001.008.0004 - Segurança da Informação;002.0001 - FGTS;915,8952048;875,7148612;639,5810557;871,3572261;735,0980376;649,7097629;850,5686992;727,5566514;1235,72323;999,0286628;654,2372796;1089,403475;679,8354846;718,2286036;780,8467383;762,9844046;756,5640737;916,3713024;944,8104488;1148,705755;881,5654587;1018,672976;918,7271567;644,8246462
001.009.0001 - Novos Projetos;002.0001 - FGTS;2884,295264;1635,914932;2581,919083;1827,005278;1993,835411;1942,146378;2079,152238;2302,115714;3470,654677;2306,744957;2404,547504;2307,44417;2031,350827;2405,720559;1794,231396;2571,262818;3176,443858;2252,333464;2396,023224;2623,94314;2155,932867;2729,539758;1989,454703;2185,1562
001.009.0002 - Gestão de Projetos;002.0001 - FGTS;2077,106397;1786,840635;1276,694826;1540,527127;2117,006557;2083,009113;2049,087651;1869,22788;1592,641643;1822,254076;1902,213214;1571,866692;1976,042222;1363,518982;2040,044773;1436,922547;1859,51523;1872,559066;1508,462304;1777,534291;1928,310728;2437,457667;2183,36753;1814,669412
001.009.0003 - Desenho Tecnico;002.0001 - FGTS;1178,90717;1144,095537;981,507546;974,9230129;1320,563569;1009,555943;1224,346178;966,1452162;1089,135763;1238,364678;1326,907698;1402,517101;1163,663676;1473,182008;1312,76813;1158,738139;1252,044356;1148,387506;1268,506604;1277,711483;1124,053427;1155,755629;1444,516852;1025,192147
001.009.0004 - Gerencia da Engenharia;002.0001 - FGTS;618,1782022;411,5918029;683,0349108;504,2653897;510,5056575;625,3558024;744,7529578;613,0446979;670,2726509;714,0337746;547,4459527;642,4769217;479,3780083;461,5959435;628,0215648;661,6194734;678,9084335;615,9087314;479,9509659;567,8064392;729,4414954;567,7463365;643,9108006;462,2822254
001.010.0001 - Equipamentos;002.0001 - FGTS;5267,7476;6034,99331;7157,378012;6576,261023;6664,345781;7398,504826;7328,472526;6332,697993;8445,661469;8141,241022;7260,183398;5573,649657;7083,951491;6574,198554;7083,04883;7024,797608;8182,022141;6889,619112;7696,83402;7364,4525;8127,270844;8309,284594;7290,585439;6336,159095
001.010.0002 - Utilidades;002.0001 - FGTS;4154,622452;2869,982543;3570,405122;3053,526704;3260,740816;2839,976692;3241,938793;3532,545314;5368,786834;3900,684593;4161,154929;3068,238893;4516,702381;3274,274537;2892,015252;3468,819381;4209,657434;3507,354339;4596,931204;3538,520322;3891,358981;4576,748318;3195,225514;3248,77928
001.010.0003 - Predial;002.0001 - FGTS;1383,498157;909,5959908;1067,814245;1248,797814;1367,772288;1271,759685;1035,284828;1106,585835;1119,077343;1422,695286;1112,793429;1100,981195;904,5854387;1132,469615;1320,619204;1232,265961;1396,179691;996,6609927;944,6458284;1215,54593;1168,059274;1210,864728;1321,831989;1355,418064
001.001.0001 - Linha de Produção;002.0002 - FGTS Rescisões;13344,71531;34316,24941;10625,4788;33173,13775;15605,61655;41667,81244;14168,68445;30767,56463;13694,13339;35242,57539;30435,91877;7744,668701;11752,30502;9933,781353;6115,423604;8764,679906;14285,51192;12418,39326;16003,39585;5809,081892;15619,83853;34629,40445;15862,07021;9283,801878
001.001.0002 - Gerência de Produção;002.0002 - FGTS Rescisões;2539,314604;6473,627233;2096,122872;6401,699597;3119,050721;5995,224754;2618,432273;5095,60084;2264,760176;7589,938337;3734,339005;1486,178027;2651,775966;1730,423422;1050,011867;1880,139351;3583,505191;2530,353775;2520,870735;1602,207906;2576,517775;4670,965995;2592,861057;1376,550776
001.002.0001 - Equipe de Vendas;002.0002 - FGTS Rescisões;1558,11477;2562,133077;996,7900116;3677,852013;1451,043874;3890,857356;1836,029078;2872,000112;1466,678613;4574,978741;2158,908459;958,7182535;1241,034461;901,5763;653,8112181;948,8097643;2150,525088;1570,385202;1435,022634;814,1688431;1281,423442;3152,215366;1250,483243;763,2895938
001.002.0002 - Marketing Digital;002.0002 - FGTS Rescisões;521,028836;1089,135073;494,3763194;1835,517521;511,7107819;2039,700869;687,8201808;1038,679545;500,1789212;1787,02713;956,2835775;493,6073134;561,5832293;372,1653147;332,3464774;474,5723463;918,7003708;532,8192416;721,0014393;363,2216672;760,9027204;1710,973867;631,6101518;313,744991
001.002.0003 - Pesquisa de Mercado;002.0002 - FGTS Rescisões;215,2816012;494,5414401;228,671971;726,7664708;206,4731134;542,6915535;279,9711267;390,4913372;241,0392347;855,9639262;394,3856767;159,3709421;199,4131435;169,20964;117,2753673;176,9574801;246,1445346;227,5725816;293,7528478;100,8251329;272,934893;629,6206984;255,7118434;182,1042294
001.002.0004 - Gerência de Vendas;002.0002 - FGTS Rescisões;115,2381081;262,5571053;112,7213078;273,1783996;111,6107981;395,1660943;113,3638183;251,8528898;84,00586868;301,4393755;211,5938657;79,0092773;107,1281199;111,616316;49,8490634;91,79182721;167,4870016;91,65684643;129,5163431;70,66924799;120,8795258;249,8374663;109,6846005;90,80219184
001.003.0001 - Recrutamento e Seleção;002.0002 - FGTS Rescisões;231,553828;546,9393204;260,8629443;583,5834439;186,4060885;535,4188769;229,7876362;323,2702599;220,7111305;765,9131955;348,6243887;102,1818186;197,836638;124,3267673;113,3002415;196,1382338;289,7546145;252,6617175;215,9096472;110,6537554;263,3415674;571,9795604;180,9929028;166,7564967
001.003.0002 - Treinamento e Desenvolvimento;002.0002 - FGTS Rescisões;176,1236426;404,3937072;175,3677502;489,9471223;224,3770301;399,5729528;181,5501289;296,7357803;161,4977829;729,3345368;366,8286658;143,0159734;193,1410393;113,7537796;87,68260976;132,6082356;224,2738331;158,3560679;209,8219542;98,67738779;200,098007;405,4690319;183,9289623;125,0051584
001.003.0003 - Remuneração e Benefícios;002.0002 - FGTS Rescisões;146,8081823;393,2707898;100,79065;338,3338556;169,8045668;356,2306605;177,6273664;234,9467759;151,6385854;577,2351766;247,3833903;87,68577865;122,9035981;89,28144821;84,78727374;125,814523;190,6856845;140,6910932;184,2630851;79,32805488;115,198979;386,5782938;125,9759149;106,4154304
001.003.0004 - Relações Trabalhistas;002.0002 - FGTS Rescisões;113,8912112;286,8854965;99,08709709;297,4442195;126,8616841;284,4693167;113,2068099;185,0193445;90,96449059;273,8961444;157,3047569;54,10755239;93,01753865;94,24183904;56,02330754;74,26355783;151,0118403;111,2504059;88,55828812;63,46909212;122,3333575;312,7028275;103,3455767;82,75675262
001.003.0005 - Gerência de RH;002.0002 - FGTS Rescisões;76,09301449;224,9890921;66,22930196;179,342918;72,48953667;196,8466846;61,44300978;116,9403923;56,80757009;218,3000502;132,9738655;51,64874731;64,2708781;63,45000248;26,74182643;54,58174258;65,99516856;66,54809523;68,868789;37,57475075;88,45835665;187,2156721;65,46832812;46,97061265
001.004.0001 - Contabilidade Geral;002.0002 - FGTS Rescisões;170,8028081;352,1512246;159,1524425;473,9021528;167,3071777;378,4437314;266,7899144;418,0864486;189,6765805;501,4380152;353,3815941;101,0642417;185,5196333;131,9769787;124,2158377;126,7363215;244,3344613;202,8570874;241,095383;77,07809869;214,0471196;340,0781989;173,1546995;172,6589398
001.004.0002 - Planejamento Financeiro;002.0002 - FGTS Rescisões;115,1580683;314,4469972;124,2683065;356,7014638;94,45745509;318,4668338;148,2907897;223,8483591;134,7665448;375,6616318;243,9977997;59,78675937;85,90476331;99,35219163;46,49101387;83,15034184;153,6908463;134,2723839;104,6413041;70,85943003;105,8237127;283,7322204;132,429731;84,763396
001.004.0003 - Tesouraria;002.0002 - FGTS Rescisões;94,74666285;190,6368631;100,6954906;333,2261336;68,69981461;266,7074651;81,68012614;190,4217664;104,7692692;238,9059749;151,8121968;67,61742229;103,4790803;60,26021427;39,12301291;64,75593628;104,0862898;85,90648392;94,50290855;54,60457826;102,8986392;222,132916;101,2524361;63,91351274
001.004.0004 - Controladoria;002.0002 - FGTS Rescisões;73,63051898;185,4796047;63,6434418;162,9820834;66,28425371;159,8035819;71,62642222;134,0363508;68,00956769;207,3239402;122,0671754;35,59489468;79,24634744;40,19533307;36,82613546;55,17414281;108,5000244;67,1548618;63,51869763;43,74014448;82,29416037;126,9529763;68,08358623;60,26163876
001.005.0001 - Pesquisa e Desenvolvimento;002.0002 - FGTS Rescisões;270,7833741;499,1399937;210,0061989;594,4191172;282,8375287;628,4524369;228,3784849;546,250291;203,9184846;644,9335242;461,2185031;128,6153413;290,7329792;148,2678545;121,9835839;142,3384771;260,149693;303,4422394;315,758328;99,93170541;282,1810252;477,2575655;253,0468592;169,4750794
001.006.0001 - Testes de Qualidade;002.0002 - FGTS Rescisões;459,6897319;1474,362087;437,5825517;1487,268688;573,6835567;1396,436326;543,5215201;981,5687425;555,2771854;1713,553865;1036,409674;317,0298228;579,2949148;415,6197171;216,5797936;410,1424087;713,8860905;516,1856486;567,1127002;236,7156854;638,1062746;1310,049016;529,7409862;320,5855761
001.006.0002 - Inspeção de Produtos;002.0002 - FGTS Rescisões;134,239378;342,5684831;141,8681491;450,192528;146,844238;360,9945392;122,6096056;371,6734849;149,2886887;355,1856111;220,0647653;90,42030058;108,8266895;113,4525471;60,73793042;109,4825669;171,1193482;175,6448086;182,6779154;63,33790095;131,0317563;337,1391044;166,1985098;91,62286046
001.006.0003 - Documentação Legal;002.0002 - FGTS Rescisões;72,98613573;153,4912925;45,25070751;196,0314396;62,95890596;193,0482265;72,24609936;148,5485939;79,26389227;254,5269675;123,5934248;35,10771797;50,88764069;46,9295454;29,97067661;54,77222527;77,35153814;71,50385228;72,96311725;31,02778858;95,08457773;187,2997227;71,61302222;43,19264044
001.007.0001 - Gerenciamento de Estoques;002.0002 - FGTS Rescisões;202,5857006;388,2248892;155,1851496;488,3323426;187,8011743;551,3923763;170,3513994;361,3326437;203,1903417;596,5679699;328,528461;156,4586241;130,299158;108,3140204;95,37587728;114,0631717;216,0756083;165,766579;222,8681398;121,549638;220,4020934;402,7838534;188,2119149;98,44603719
001.007.0002 - Transporte e Distribuição;002.0002 - FGTS Rescisões;121,1915823;422,3507596;153,2825592;318,4777918;180,3360638;545,1120426;193,5661098;339,9998004;203,8567538;687,9833172;258,3457383;93,66416684;188,2817605;104,4512867;60,86826447;125,8272085;246,0080865;166,9192406;225,6075154;91,58053195;134,0865611;453,5188578;184,7962806;100,0451734
001.007.0003 - Aquisição e Compras;002.0002 - FGTS Rescisões;113,0577803;296,849879;91,74813192;251,4277748;84,29132388;289,9687403;119,2728482;163,9346817;90,65871978;390,1017065;171,9255067;60,3533983;114,1780363;67,83860542;50,54999602;66,09250353;103,3240857;81,0907856;111,3544863;51,79678395;99,05179844;167,7230815;82,70265887;71,42448651
001.007.0004 - Planejamento de Suprimentos;002.0002 - FGTS Rescisões;26,66018017;69,46980913;19,60330887;60,89373368;28,59726364;60,39495129;27,01280596;36,74557716;19,76583559;87,51382363;29,38919984;10,66785045;24,42722622;16,37578642;10,32849733;16,32655772;30,6966582;29,48521147;24,70955194;9,794299127;25,33508561;63,92174469;19,88379275;16,76620003
001.008.0001 - Suporte Técnico;002.0002 - FGTS Rescisões;322,6461414;715,4409859;225,1579667;840,3684038;306,4849587;881,2011754;318,3883339;557,8640132;268,9432365;855,5441492;490,0912801;158,5021263;333,7689639;222,0466404;133,3883363;278,0137665;381,3756261;298,2175856;221,7436195;183,903483;317,9164944;570,2037221;323,910973;209,3910285
001.008.0002 - Desenvolvimento de Software;002.0002 - FGTS Rescisões;213,9747963;449,855075;195,2101273;645,0143733;235,6971782;532,9075384;204,5629875;445,4850148;214,4412245;632,2910144;366,4655528;145,7569408;234,8547684;133,48238;76,72566634;183,8328211;258,6572569;224,4231842;240,606661;96,75767384;211,6807263;500,3976132;253,1848936;119,4432231
001.008.0003 - Gerenciamento de Redes;002.0002 - FGTS Rescisões;141,7006411;317,3396283;139,7625412;350,6040306;161,3129187;378,0776219;137,8080982;343,4907849;147,8404809;450,4524431;246,7964197;109,2343814;107,9273647;109,1448223;61,28984308;100,3784064;148,5692208;107,8880403;109,4385772;83,22493245;144,5370135;338,6447387;165,85537;90,47036013
001.008.0004 - Segurança da Informação;002.0002 - FGTS Rescisões;58,36213038;145,8872818;52,76046676;174,6718025;53,48119199;215,5160769;101,3678359;126,0626437;76,21996563;258,1303552;114,5110552;43,07564556;68,72484982;59,39107884;28,71994875;44,35336085;115,7228754;59,0508898;85,45176153;28,42391571;88,11635594;126,9814235;75,82674787;45,95062578
001.009.0001 - Novos Projetos;002.0002 - FGTS Rescisões;186,6133833;529,3240141;185,3351055;519,3245983;236,4718835;528,2119606;160,7901684;311,8935867;178,9326233;688,1983571;254,751224;136,6643302;158,4556161;156,2269741;114,5230947;153,9157494;268,3435871;195,9577472;166,2402241;89,40499145;198,3769071;384,8655887;247,9931351;116,0732638
001.009.0002 - Gestão de Projetos;002.0002 - FGTS Rescisões;156,1383597;377,409662;158,6354777;378,9269895;136,1826185;321,6860458;164,0808545;253,8948966;121,7618459;371,9221323;208,3665312;93,94123458;121,6819302;87,01953884;88,790917;114,3058655;185,4636232;150,2719831;143,8322579;91,27858902;133,5459928;361,7758993;158,1972626;91,94051646
