Referência:;2021;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.003.0005 - Gerência de RH;002.0001 - FGTS;787,48;1018,82;1059,42;787,32;761,35;918,03;1026,93;895,83;1298,45;1091,74;802,21;843,72;1051,41;768,54;1006,78;849,24;948,37;1030,99;1045,35;925,03;1122,72;1075,75;950,33;818,67
001.004.0001 - Contabilidade Geral;002.0001 - FGTS;2290,48;2071,2;2328,08;2208,91;2191,28;2302,5;1991,39;2848,1;3282,43;2999,1;2924,12;2360,16;2335,55;2687,95;2467,82;2911,91;2882,26;3003,29;3144,85;3030,9;2479,14;2453,97;2742,36;2198,12
001.004.0002 - Planejamento Financeiro;002.0001 - FGTS;1416,37;1375,39;1477,14;1265,79;1485,21;1477,27;1834,93;1430,55;1733,47;1601,04;1630,79;1400,91;1558,39;1514,23;1485,13;1420,9;1384,8;1875,46;1450,09;1662,61;1845,49;2023,07;1544,35;1375,78
001.004.0003 - Tesouraria;002.0001 - FGTS;1146,01;1322,9;1326,14;1114,39;1398,75;1064,91;1414,74;1207,49;1645,75;1656,25;1513,69;1479,64;1171,75;1068,84;1467,7;1231,82;1081,34;1088,97;1234,29;1267,24;1572,51;1347,47;1031,02;1451,38
001.004.0004 - Controladoria;002.0001 - FGTS;954,29;1023,52;893,92;745,36;996,86;1004,81;1000,4;742,95;1087,06;1044,97;802,7;815,51;1100,92;984,21;1071,89;1093,84;1178,5;1163,31;864,67;802,24;876,01;1164,88;922,83;864,15
001.005.0001 - Pesquisa e Desenvolvimento;002.0001 - FGTS;3376,52;2509,67;3104,39;3168,31;2627,4;3517,42;3542,01;3640,86;4349,32;3939,94;3312,2;2680,8;3616,84;2961,1;2589,11;3123,82;2976,48;2852,55;3628,23;3337,52;3372,72;3002,84;3491,62;3513,42
001.006.0001 - Testes de Qualidade;002.0001 - FGTS;7206,6;5891,68;6222,03;5185,17;6353,9;5534,49;7219,85;5219,49;7829,33;7569,49;8007,62;7574,82;5965,96;7492,61;7789,98;5992,28;6549,74;5997,85;6411,04;6747,01;7599,35;6179,87;7450,01;6633,75
001.006.0002 - Inspeção de Produtos;002.0001 - FGTS;1961,89;2103,32;1976,66;1852,41;1631,58;1433,58;1558,17;1846,08;2269,14;2057,77;1647,06;1965,13;1724,34;1518,25;1630,1;1641,78;1608,72;2063,82;2386,96;1645,87;1872,44;2393,9;1848,29;1775,53
001.006.0003 - Documentação Legal;002.0001 - FGTS;973,45;1033,3;991,06;910,4;846,64;784,43;999,5;771,77;1201,96;915,34;814,48;938,26;795,37;935;853,47;1141,23;1017,7;1013,73;861,32;970,18;1090,96;1139,53;887,27;775,9
001.007.0001 - Gerenciamento de Estoques;002.0001 - FGTS;2029,69;2444,13;2456,54;2027,89;2067,62;2373,54;2038,97;2857,68;3008,51;3183,76;2893,23;2306,28;2388,54;2516,3;2491,43;2897,17;2114,12;2996,64;2961,39;2780,1;2615,92;2316,96;2022,36;2500,95
001.007.0002 - Transporte e Distribuição;002.0001 - FGTS;2267,39;1859,31;2073,42;2144,26;2501,77;2288,28;2170,34;2226,33;2617,78;2366,68;2402,81;2311,86;1869,5;2277,07;2641,85;2446,34;2074;1909,97;2118,54;2590,54;2060,9;2469,66;1884,49;2293,97
001.007.0003 - Aquisição e Compras;002.0001 - FGTS;1457,38;1380,55;1425,32;973,64;1341,77;1193,78;1434,08;1455,72;1195,94;1345,74;1357,83;1175,89;1327,95;1026,97;1289,72;1124,39;1417,88;1374,36;1255,44;1409,68;1373,89;1414,45;1082,13;1143,81
001.007.0004 - Planejamento de Suprimentos;002.0001 - FGTS;251,33;322,51;239,96;295,41;247,12;270,37;363,55;324,82;357,64;416,97;371,71;338,48;311,48;272,65;313,9;316,58;307,96;297,46;338,74;340,13;297,05;296,78;265,73;292,88
001.008.0001 - Suporte Técnico;002.0001 - FGTS;4372,55;4139,24;3194,89;4127,28;3587,07;2867,97;4461,9;3994,49;4521,63;4683,74;4457,21;4521,39;3293,54;3119,02;3378,08;4002,45;3805,78;3183,31;4725,77;4381,07;4699,78;3493,36;3468,21;3864,45
001.008.0002 - Desenvolvimento de Software;002.0001 - FGTS;2281,3;2852,67;2638,33;3121,85;3204,84;2790,84;3011,16;2747,96;2932,36;3053,82;3271,53;3282,96;3414,15;2864,23;3183,59;3389,58;3399,69;3473,44;3630,53;2984,61;3445,73;3466,74;2620,98;2738,05
001.008.0003 - Gerenciamento de Redes;002.0001 - FGTS;2027,96;1701,22;1580,09;1866,2;1634,93;2065,54;1785,92;2147,12;2413,89;2286,09;2161;1846,49;2155,54;1961,62;2065,79;2051,19;2156,19;1644,96;1685,7;1670,51;2314,83;2308,21;1917,63;1703,16
001.008.0004 - Segurança da Informação;002.0001 - FGTS;932,7;854,65;769,48;1018,92;783,63;792,13;1031,31;822,54;1183,91;1190,02;798,25;1056,33;808,75;796,8;927,34;835,11;855,37;877;1077,53;1167,35;963,78;1161,85;1126,04;787,32
001.009.0001 - Novos Projetos;002.0001 - FGTS;2913,45;2023,46;2698,44;2195,41;2245,89;2244,48;2323,93;2840,62;3374,9;2583,76;2634,13;2703,73;2376,96;2506,19;2241,33;2652,58;3084,58;2569,32;2897,65;2629,81;2552,7;3216,22;2286,77;2350,29
001.009.0002 - Gestão de Projetos;002.0001 - FGTS;2159,63;1972,19;1578,73;1925,52;2132,16;2004,65;1954,13;1984,4;1913,24;1773,33;1926,12;1600,17;2281,44;1564,55;1955,88;1695,05;2040,13;1863,5;1870,29;2057,03;2122,42;2509,22;2222,83;2136,14
001.009.0003 - Desenho Tecnico;002.0001 - FGTS;1168,16;1371,37;1138,86;1183,18;1322,16;1031,64;1260,07;979,37;1273,92;1458,96;1322,35;1446,33;1144,14;1413,88;1293,6;1198,57;1322,97;1432,39;1535,67;1407,93;1184,1;1212,79;1507,89;1231,75
001.009.0004 - Gerencia da Engenharia;002.0001 - FGTS;697,65;492,97;669,05;552,79;511,66;653,55;740,29;602,69;642,47;694,75;632,47;644,08;538,01;555,9;607,23;735,45;767,09;759,46;587,93;650,01;762,86;672,12;710,62;509,16
001.010.0001 - Equipamentos;002.0001 - FGTS;6208,94;5757,91;7912,49;6474,88;6572,71;7720,56;8395,2;7113,26;8857,86;10035,67;8602,63;6864,38;8192,64;7256,17;8526,04;8647,23;9178,73;8273,8;8797,22;9051,44;8359,03;8071,95;7224,74;6333,25
001.010.0002 - Utilidades;002.0001 - FGTS;4288,24;3525,78;3559,77;3010,29;3463,24;2875,47;3131,76;4150,01;5255,37;4257,35;4395,12;3834,09;4333,24;3271,81;3522,18;3788,53;4224,58;3430,32;4761,32;3540,83;4205,35;5044,1;3677,92;3581,53
001.010.0003 - Predial;002.0001 - FGTS;1383,59;1032,08;1049,34;1319,33;1324,96;1379,86;1089,54;1310,01;1314,02;1390,67;1245,75;1222,46;1034,47;1296,83;1475,33;1364,44;1389,02;1244,9;1139,69;1238,88;1312,8;1318,61;1295,74;1324,48
001.001.0001 - Linha de Produção;002.0002 - FGTS Rescisões;16404,34;42027,68;12118,74;33326,72;15044,01;43461,14;13640,3;31030,03;16027,03;43731,7;31175,66;9663,84;12639,7;10087,6;7601,52;9217,54;17084,37;15236,89;18417,43;6687,06;15041,46;35640,39;17530,22;9774,84
001.001.0002 - Gerência de Produção;002.0002 - FGTS Rescisões;3171,11;7057,39;2253,89;7150,76;3018,18;6803,07;2501,94;5528,33;2395,66;9035,05;3901,59;1491,64;2632,17;1731,75;1149,2;2119,56;3675,1;2460,71;2450,47;1547,41;3109,19;5195,82;2504,35;1587,93
001.002.0001 - Equipe de Vendas;002.0002 - FGTS Rescisões;1565,82;3069,76;1161,23;3836,87;1456,65;3730,59;1834,4;3042,86;1463,36;4632,27;2165,21;1026,89;1511,17;999,09;660,03;1026,03;2077,28;1688,3;1447,3;897,22;1504,2;3641,94;1344,07;936,27
001.002.0002 - Marketing Digital;002.0002 - FGTS Rescisões;538,1;1353,89;542,1;1820,6;553,9;2043,26;729,42;1130,47;589,66;2233,22;938,54;478,04;601,35;411,87;336,74;508,82;932,25;579,02;722,18;371,99;734,19;1697,33;626,14;379,43
001.002.0003 - Pesquisa de Mercado;002.0002 - FGTS Rescisões;225,44;599,55;245,02;735,14;220,62;587,61;289,31;429,61;283,03;836,31;453,72;176;220,34;207,89;118,5;190,53;278,45;258,4;295,07;114,49;315,76;710,5;278,97;200,4
001.002.0004 - Gerência de Vendas;002.0002 - FGTS Rescisões;119,35;272,59;118,69;285,44;139,48;394,86;125,67;258,97;100,06;367,06;243,83;83,07;123,08;107,7;50,97;97,11;174,8;103,51;126,63;68,73;124,58;240,97;127,47;107,85
001.003.0001 - Recrutamento e Seleção;002.0002 - FGTS Rescisões;238,36;576,04;250;587,93;198,28;624,57;252,69;382,76;240,67;817,35;360,31;117,78;216,75;138,09;131,36;204,73;322,29;257,06;265,77;122,88;265,73;573,58;213,11;196,34
001.003.0002 - Treinamento e Desenvolvimento;002.0002 - FGTS Rescisões;169,93;471,81;209,37;534,76;217,98;446,38;205,28;340,8;186,2;723,12;379,94;139,64;194,2;123,14;89,96;146,97;223,89;152,9;232,89;113,68;211,16;479,95;183,32;119,15
001.003.0003 - Remuneração e Benefícios;002.0002 - FGTS Rescisões;143,45;411,27;118,97;341,83;169,91;344,42;193,45;256,99;168,88;551;295,83;97,61;126,17;105,9;84,48;121,48;191,94;138,6;194,74;91,08;136,89;408,04;153,66;124,22
001.003.0004 - Relações Trabalhistas;002.0002 - FGTS Rescisões;132,38;280,29;98,52;355,04;123,04;340,47;120,39;229,12;98,97;314,27;166,22;59,55;99,72;93,95;67,45;92,21;163,09;115,26;100,87;67,57;129,29;315,33;125,14;78,85
001.003.0005 - Gerência de RH;002.0002 - FGTS Rescisões;76,69;218,43;63,76;192,92;87,77;215,17;68,33;132,47;70,22;271,36;140,93;49,69;75,8;64,48;32,41;55,7;78,3;80,03;82,1;39,14;90,57;189,57;74,82;51,67
001.004.0001 - Contabilidade Geral;002.0002 - FGTS Rescisões;172,11;438,76;191,5;575,09;163,9;453,68;255,39;400,8;232,52;600,39;354,63;114,63;226,19;146,16;119,44;144,49;253,01;239,78;236,68;82,61;226,4;396,56;202,58;171,28
001.004.0002 - Planejamento Financeiro;002.0002 - FGTS Rescisões;137,21;312,31;121,94;371,99;107,01;331,58;152,2;221,15;129,12;386,27;238,41;65,87;106,02;103,69;51,16;81,43;179,79;142,88;112,62;74,85;116,63;340,18;160,16;83,03
001.004.0003 - Tesouraria;002.0002 - FGTS Rescisões;116,8;211,66;108,73;323,9;82,96;267,71;95,2;192,23;117,61;294,44;164,08;65,12;101,31;74,15;43,41;63,59;100,95;101,11;95,03;57,65;100,89;254,58;106,9;77,06
001.004.0004 - Controladoria;002.0002 - FGTS Rescisões;89,06;206,2;75,88;196,02;79,48;199,59;83,99;133,03;73,79;239,69;135,54;38,8;86,66;49,13;38,71;68,01;104,45;73,75;79,32;42,61;81,07;151,39;70,17;59,15
001.005.0001 - Pesquisa e Desenvolvimento;002.0002 - FGTS Rescisões;271,41;540,77;247,69;583,87;281,22;756,06;267,34;523,22;237,96;757,22;463,7;139,63;287,29;179,58;119,37;161,56;304,34;293,15;318,92;107,87;299,83;567,03;251,67;192,06
001.006.0001 - Testes de Qualidade;002.0002 - FGTS Rescisões;565,39;1502,26;499,55;1438,58;579,2;1336,59;551,42;1122,66;558,87;2075,88;1073,39;324,03;608,14;400,36;262,75;448,36;778,71;520,01;674,53;273,51;641,12;1368,14;536,39;320,12
001.006.0002 - Inspeção de Produtos;002.0002 - FGTS Rescisões;138,9;332,47;136,88;473,55;169,29;361,73;145,42;356,25;149,56;428,11;212,16;109,71;127,88;115,42;71,2;123,04;167,21;177,97;191,01;68,13;135,44;367,91;171,08;97,14
001.006.0003 - Documentação Legal;002.0002 - FGTS Rescisões;71,16;155,98;56,54;238,54;77,02;219,67;88,88;168,77;79,33;296,49;121,42;38,76;60,76;54,85;31,82;56,88;93,77;89,34;74,55;31,5;95,97;205,28;79,26;44,99
001.007.0001 - Gerenciamento de Estoques;002.0002 - FGTS Rescisões;193,88;406,41;153,95;605,39;221,39;580,61;183,55;344,18;227,28;619,84;340,28;152,67;159,98;127,92;104,27;133,13;206,13;165,43;215,15;120,07;255,16;410,13;198,47;118,88
001.007.0002 - Transporte e Distribuição;002.0002 - FGTS Rescisões;145,65;511,98;168,54;395,24;201,08;577,07;221,2;416,75;194,97;695,43;286,87;109,44;195,55;129,46;72;132,37;239,16;159,01;225,24;93,07;155,31;463,34;205,41;103,02
001.007.0003 - Aquisição e Compras;002.0002 - FGTS Rescisões;116,07;284,89;109,79;274,52;98,4;283,04;117,82;182,7;100,71;412,68;166,32;75,42;118,51;81,89;59,06;77,65;111,73;94,67;115,24;50,82;101,97;195,26;100,34;73,36
001.007.0004 - Planejamento de Suprimentos;002.0002 - FGTS Rescisões;26,13;68,71;19,97;73,66;29,46;72,37;30,32;43,89;20,82;93,25;35,77;12,96;28,39;19,8;11,05;16,26;30,33;28,16;26,45;11,65;27,18;68,38;23,82;20,1
001.008.0001 - Suporte Técnico;002.0002 - FGTS Rescisões;316,01;683,89;247,45;915,74;341,59;979,6;333,33;604,09;267,72;887,07;515,04;188,54;357,03;219,31;141,27;271,02;424,85;354,11;274,93;181,95;390,59;688,03;334,07;209,75
001.008.0002 - Desenvolvimento de Software;002.0002 - FGTS Rescisões;254,98;474,27;240,3;655,21;227,77;659,56;228,3;509,67;243,09;712,23;408,21;145,85;238,07;154,11;91,82;193,71;296,11;256,77;241,65;102,79;225,36;534,15;285,32;133,06
001.008.0003 - Gerenciamento de Redes;002.0002 - FGTS Rescisões;152,42;333,32;139,02;355,77;155,6;416,04;163,23;340,79;179,58;436,15;253,02;109,61;128,1;111,84;75,9;99,06;166,89;128,24;133,16;90,1;159,93;410,09;194,79;88,63
001.008.0004 - Segurança da Informação;002.0002 - FGTS Rescisões;65,92;181,63;61,15;214,6;61,62;216,03;97,73;139,37;74,06;280,8;123,93;46,44;72,98;62,53;31,79;51,12;112,33;67,87;91,65;34,95;85,07;148,55;73,95;49,79
001.009.0001 - Novos Projetos;002.0002 - FGTS Rescisões;224,67;580,31;199,04;607,01;239,35;618,66;183,19;369,74;183,8;716,95;292,84;151,98;188,25;159,2;114,18;148,92;268,97;211,55;198,58;89,14;205,04;453,71;259,28;139,19
001.009.0002 - Gestão de Projetos;002.0002 - FGTS Rescisões;151,83;444,87;159,38;411,9;140,14;383,63;159,62;311,72;122,03;427,44;221,13;92,09;137,23;95,74;88,7;112,68;194,17;164,39;166;91,44;136,4;382,62;178,42;111,01
001.009.0003 - Desenho Tecnico;002.0002 - FGTS Rescisões;87,23;215,27;107,56;264,85;89,26;258,46;113,45;227,28;104,58;310,06;192,41;68,07;99,41;61,81;45,06;85,98;144,05;82,07;99,14;60,82;101,41;219,45;90,2;63,96
001.009.0004 - Gerencia da Engenharia;002.0002 - FGTS Rescisões;53,02;136,57;39,16;132,55;59,05;111,97;58,68;111,06;42,75;167,34;100,67;38,4;45,18;43,97;23,79;44,13;58,05;52,09;61,65;26,59;51,12;97,01;54,67;39,15
001.010.0001 - Equipamentos;002.0002 - FGTS Rescisões;525,16;1228,77;476,82;1757,24;685,06;1496,84;630,36;1462,27;516,48;1947,93;971,8;369,94;715;493,65;347,56;446,86;869,9;679,96;623,66;318,75;584,73;1522,86;742,91;374,95
001.010.0002 - Utilidades;002.0002 - FGTS Rescisões;273,84;867,65;334,8;910,91;254,46;974,34;308,66;502,54;259,44;969,71;529,35;184,37;358,48;204,19;179,44;254,94;337,78;324;304,92;159,93;375,43;734,27;288,12;235,9
001.010.0003 - Predial;002.0002 - FGTS Rescisões;91,7;251,1;83,99;258,06;100,08;302,37;106,58;234,8;106,32;310,13;160,28;62,4;111,91;72,83;52,56;90,71;124,54;91,87;112,03;52,69;116,83;214,08;106,05;73,45
001.001.0001 - Linha de Produção;003.0001 - Transporte;367201,52;436309,85;322066,44;418382,93;501099,68;369023,35;416659,89;367224,66;343852,2;410784;320551,99;447502,41;337571,8;403879,68;368735,73;335189,23;337373,67;309046,2;291534,89;312767,48;237099,86;340254,11;309404,89;371937,79
001.001.0002 - Gerência de Produção;003.0001 - Transporte;59782,95;58079,27;73100,54;73967,73;61330,12;63790,93;80759,05;76941,96;72088,64;84446,97;58409,88;73776,66;61323,72;78969,09;49095,08;61415,99;52064,58;72864,66;60344,03;51307,76;47675,4;63779,42;70498,07;62561,11
001.002.0001 - Equipe de Vendas;003.0001 - Transporte;38304,12;38740,08;40177,53;30457,37;40407,37;46223,47;43640,19;41068,56;42234,8;46083,61;40246,8;40750,03;33034,89;34595,27;32307,59;48308,98;25910,65;39355,57;26144,98;31215,82;24843,52;35715,46;36156,12;31274,49
001.002.0002 - Marketing Digital;003.0001 - Transporte;16582,4;17354,71;18065,86;17670,23;15587,75;17103,94;16011,47;13060,31;18408,82;15580,55;14599,75;19375,3;10716,53;14173,97;12247,71;17566,54;13436,47;19051,37;13380,67;14831,89;13349,31;12711,24;14693,85;18163,95
001.002.0003 - Pesquisa de Mercado;003.0001 - Transporte;6854,6;7089,77;6303,31;5327,77;6547,25;7734,96;5309,37;5323,95;6785,38;6146,57;6534,24;6915,02;5283,75;6729,56;4599,31;7709,27;4973,21;6144,69;5889,32;5282,56;4599,12;6076,09;5787,96;6975,61
001.002.0004 - Gerência de Vendas;003.0001 - Transporte;3392,68;3615,18;2934,34;2699,86;3080,88;3135,3;3293,53;2971,77;3753,08;3578,94;3721,38;3837,35;2115,03;3242,81;2381,67;4087,01;2712,48;2991,42;2526,85;2147,2;2507,28;2233,15;3157,9;3592,64
001.003.0001 - Recrutamento e Seleção;003.0001 - Transporte;6092,5;5124,43;5093,68;6350,21;6776,96;6576,17;6596,16;6835,23;7569,97;6788,59;5482,19;7262,67;3655,92;7094,7;4404;6169,73;4325,6;6196,83;4513,85;5301,06;4006,66;5074;4591,64;5111,33
001.003.0002 - Treinamento e Desenvolvimento;003.0001 - Transporte;4890,53;4733,69;5158,11;4300,9;5506,95;6015;5335,43;4017,85;4455,55;6251,41;5521,19;5184,92;3512,52;5814,4;4174,89;4294,92;3541,95;4972,63;3820,72;4631,68;3539,74;4607,5;4369,03;4871,69
001.003.0003 - Remuneração e Benefícios;003.0001 - Transporte;4717,36;3543,69;3606,85;3229,79;4156,52;4636,2;3757,84;3530,67;5135,14;4417,65;4098,79;3647,76;3425,8;4097,73;3466,28;4876,93;2283,82;3502,86;2945,97;3540,23;2977,46;3348,63;3990,69;3147,45
001.003.0004 - Relações Trabalhistas;003.0001 - Transporte;3069,25;2371,72;2338,94;2223,74;3826,34;3650,18;2994,82;2474;2819,8;3119,84;3154,43;2864,3;2019,51;3198,71;2025,2;2960,19;2517,06;2806,19;2551,47;2430,54;2304,59;2698,62;2842,32;3269,73
001.003.0005 - Gerência de RH;003.0001 - Transporte;1686,39;2176,08;2041,81;1800,85;2217,36;1816,13;2282,82;1709,48;2192,61;2526,74;1696,02;1750,96;1385,58;2204,07;1576,33;1957,97;1522,15;2046,06;1419,13;1773,44;1366,55;1870,97;2008,75;1580,99
001.004.0001 - Contabilidade Geral;003.0001 - Transporte;6240,79;4614,63;4699,74;5608,81;5487,5;5541,53;4282,32;4776,98;4675,89;6522,83;5472,2;4804,86;4722,06;5547,34;4602,66;5616,66;4500,65;5848,03;4604,92;4291,54;4366,82;3510,95;5151,18;4065,77
001.004.0002 - Planejamento Financeiro;003.0001 - Transporte;3348,53;3540,7;2731,78;2578,03;3502,52;3545,98;2663,19;3696,04;3088,58;3842,56;2864,65;3102,5;2269,14;3346,01;2852,55;2770,47;2218,23;2890,9;2868,86;2594,74;2116,68;3104,69;2671,97;2527,01
001.004.0003 - Tesouraria;003.0001 - Transporte;2442,36;2085,17;2273,1;2920,26;2531,98;3189,35;2372,53;2791,01;3351,2;2942,47;2585,83;2868,78;2243,15;2266,15;2290,39;3115,78;1762,48;2404,5;2058,63;2530,76;1693,32;2374,84;2238,05;2186,91
001.004.0004 - Controladoria;003.0001 - Transporte;2361,93;1952,08;2191,34;1940,4;2377,84;1726,66;2010,26;1878,43;2155,18;2498,4;1951,55;1730,57;1481,42;1640,97;1360,77;2394,74;1358,11;1898,65;1710,19;1703,69;1589,95;1489,09;1709,96;2105,29
001.005.0001 - Pesquisa e Desenvolvimento;003.0001 - Transporte;5530,3;7131,67;7042,47;6723,21;8632,54;7530,39;5725,95;6439,52;7361,45;8290,77;6477,34;8007,89;4534,32;6489,02;5554,14;7362,4;4974,28;5635,16;4037,06;6256,28;5755,75;5856,15;5931,33;5771,53
001.006.0001 - Testes de Qualidade;003.0001 - Transporte;13403,14;15516;10827,5;13680,04;14029,35;17225,18;14035,85;13949,92;13272,6;15810,89;16550,2;11548;9227,98;13718,91;10657,95;12081,83;11012,14;14711,51;12109,43;10096,88;10358,16;10337,55;10740,89;12420,27
001.006.0002 - Inspeção de Produtos;003.0001 - Transporte;3941,05;4241,81;3972,72;3711,46;3745,48;3692,12;4487,99;3725,22;4391,2;4204,65;3372,83;4760,19;3459,42;3333,98;3023,72;3392,37;2736,18;3733,83;3126,03;2562,46;2565,99;3400,71;3341,14;3306,91
001.006.0003 - Documentação Legal;003.0001 - Transporte;2359,68;1608,52;1904,95;1953,2;2103,67;1855,69;1777,11;2253,45;2517,6;1962,55;2020,18;1715,17;1604,76;1851,52;1577,49;1667,39;1491,86;2090,28;1598,48;1852,03;1303,57;1786,75;1862,17;1755,19
001.007.0001 - Gerenciamento de Estoques;003.0001 - Transporte;5423,97;4387,74;4158,29;4419,33;5067,27;5633,94;6059,59;4852,99;6748,61;5656,17;5130,11;4933,22;3424,16;4939,49;3438,43;6591,31;3944,97;5696,81;3869,29;4291,28;3718,36;4414,73;4850,67;5711,74
001.007.0002 - Transporte e Distribuição;003.0001 - Transporte;4649,76;4207,2;5058,74;4475,64;5729,61;4552,69;4630,33;3656,39;5590,99;5764,75;4177,43;4673,57;2841,81;5119,92;3917,23;5384,84;3034,02;5329,11;3461,54;4381,66;3669,12;3929,55;4176,31;3752,27
001.007.0003 - Aquisição e Compras;003.0001 - Transporte;2515,78;2224,58;2431,87;2641,78;2578,54;2553,82;2752,35;2241,51;2525,85;2876,84;2155,65;2833,46;1593,41;2785,17;2085,76;2566,83;1562,37;2547,87;1722,51;1815,12;2089,92;2170,86;2046,12;2918,06
001.007.0004 - Planejamento de Suprimentos;003.0001 - Transporte;624,34;709,94;585,12;587,31;585,36;624,1;655,18;762,35;602,48;746;557,83;653,98;576,02;797;579,22;641,95;521,84;698,66;486,15;567,08;403,04;559,65;653,42;691,2
001.008.0001 - Suporte Técnico;003.0001 - Transporte;7501,09;7116,82;6813,98;8777,44;9397,9;7889,6;8430,13;7283,06;7887,24;8122,67;8052,18;7533,83;5090,55;9103,26;5532,16;8432,89;5156,34;7764,96;6526,08;6226,81;5375,29;5912,51;6329,19;8869,2
001.008.0002 - Desenvolvimento de Software;003.0001 - Transporte;5776,51;6438,22;5265,21;6391,91;5932,39;6983,81;5003,59;5569,28;5861,51;5769,23;6961,11;5268,94;4957,52;6840,68;5103,49;5245,91;3642,73;6106,78;4992,25;4326,79;4934,04;5609,17;5326,16;4873,09
001.008.0003 - Gerenciamento de Redes;003.0001 - Transporte;4149,88;3348,97;3927,76;4357,91;5144,92;4450,84;3892,53;3404,11;4088,4;4089,01;3219,97;4192,3;3045,2;3302,17;3303,67;4567,93;2813,91;3090,68;2894,37;3380,41;2671,26;3652,85;3496,08;3486,48
001.008.0004 - Segurança da Informação;003.0001 - Transporte;1971,45;2177,46;1668,16;1553,51;2553,5;2424,94;1822,04;2177,86;1945,38;2475,95;2315,84;2033,22;1679,89;2157,37;1784,16;2425,66;1621,95;2026,11;1681;1438,29;1228,03;1487,36;1681,36;1662,01
001.009.0001 - Novos Projetos;003.0001 - Transporte;5528,67;5795,71;6013,91;5119,23;5196,4;5665;4573,23;4492,37;6840,75;5477,94;5079,31;6284,1;3854,24;6264,83;3347,28;6017,87;3686,23;4730,27;3405,12;4338,36;3546,56;4260,55;5016,39;3998,85
001.009.0002 - Gestão de Projetos;003.0001 - Transporte;4163,72;3307,93;4544,09;3583,9;5034;4697,81;4470,52;4252,66;4872,89;3797,14;4696,38;3810,21;3431,1;4148,6;2782,88;4381,49;2975,46;3196,07;2998,65;3746,94;2897,38;2902,08;3329,91;3984,8
001.009.0003 - Desenho Tecnico;003.0001 - Transporte;2845,31;3000,07;2976,23;2651,55;2970,66;2401,76;2234,99;2567,04;2985,43;2870,92;2453,69;2825,38;1929,26;2908,28;2163,29;2430,16;1548,81;2980,31;1665,8;2220,75;2283,83;2030,48;2033,18;2774,98
001.009.0004 - Gerencia da Engenharia;003.0001 - Transporte;1451,99;1413,52;1499,51;1082,59;1230,8;1145,53;1071,14;1034,26;1151,62;1684,54;1416,28;1405,82;808,76;1206,93;1079,52;1583,25;861,39;1397,1;907,89;1259,64;864,35;1045,03;1317,69;1319,02
001.010.0001 - Equipamentos;003.0001 - Transporte;18742,52;13581,87;14160,58;14164,99;17450,9;14846,83;13170,28;15070,79;16343,49;16389,62;19146,4;13966,85;9805,44;17396,63;13827,14;18426,48;9898,82;18035,66;12450,74;13756,22;13793,85;11887,82;13914,13;12851,08
001.010.0002 - Utilidades;003.0001 - Transporte;6455,57;6560,84;8300,25;6224,63;8579,97;9464,03;6547,97;6891,21;9394,9;10206,25;6721,45;9508,18;6940,65;8756,62;6229,22;7072,2;5575,59;9115,44;6386,61;5698,87;6498,2;5596,88;5948,11;6394,63
001.010.0003 - Predial;003.0001 - Transporte;3141;2297,38;2560,32;2097,48;3251,58;3228,31;2598,59;2226,41;2732,98;2966,85;3143,79;2453,44;2174,24;3210,25;1894,64;2354,95;1628,99;2617,33;2341,83;2365,5;1770,82;1857,95;2897,23;2481,77
