Referência:;2022;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
;;janeiro;;fevereiro;;março;;abril;;maio;;junho;;julho;;agosto;;setembro;;outubro;;novembro;;dezembro;
001.004.0003 - Tesouraria;002.0001 - FGTS;1463,69;1054,77;1457,02;1159,75;1188,78;1012,2;1498,67;1343,13;1831,22;1191,76;1297,8;1395,98;1348,11;1463,84;1750,91;1443,28;1428,6;1309,27;1348,16;1547,42;1930,75;1679,15;1429,42;1406
001.004.0004 - Controladoria;002.0001 - FGTS;834,03;870,1;1036,55;1158,99;862,85;1017,54;1432,62;1069,89;950,41;1264,39;1011,79;1081,42;1235,95;951,64;1168,19;1197,32;1224,96;1280,87;1073,27;907,41;1241,57;1122,84;1009,84;1204,46
001.005.0001 - Pesquisa e Desenvolvimento;002.0001 - FGTS;3073,86;2821,69;3376,46;3667,2;3605,2;2788,47;3422,1;3086,93;3692,38;4275,72;3422,39;3914,69;4443,21;3470,19;3712,97;3769,68;4038,59;3781,14;3517,26;3006,33;4643,66;4220,64;4235,13;3254,49
001.006.0001 - Testes de Qualidade;002.0001 - FGTS;6304,43;5483,27;6656,76;5782,92;6804,86;6478,98;10031,01;8311;8514,24;7913,67;7071,29;6826,38;8548,4;6779,42;9226,94;6897,74;10638,09;9570,97;9392,89;6835,31;10036,63;6777,14;6849,55;7372,29
001.006.0002 - Inspeção de Produtos;002.0001 - FGTS;1799,87;1801,92;2307,64;2337,18;1847,34;1643,75;2406,37;2375,83;2323,7;2477,18;2674,19;2251,75;1853,32;2074,15;2339,35;1878,62;2580,56;2380,3;2084,61;2340,39;2553,81;1788,35;1983,09;2257,04
001.006.0003 - Documentação Legal;002.0001 - FGTS;932,09;825,74;869,87;790,37;890,71;993,86;1250,86;1014,36;1111,56;1236,26;1371,72;1182,61;1274,29;1215,69;1335,21;1121,54;1127,21;1422,13;1084,19;1103,86;1271,94;1249,83;1002,71;977,69
001.007.0001 - Gerenciamento de Estoques;002.0001 - FGTS;2603,45;2328,63;2895,9;2417,45;2583,28;2097,45;3956,45;3350,1;3156,67;2600,57;3081,12;2820,19;2846,37;3211,79;2794,75;2978,19;2758,98;3082,17;3583,44;2860,97;3005,02;2750,88;2583,62;2396,23
001.007.0002 - Transporte e Distribuição;002.0001 - FGTS;2204,16;2404,82;2122,97;2490,46;2889,89;2170,62;3071,05;2687,46;2240,69;2521,24;2427,08;2184,35;2573,37;2301,17;2812,67;2343,64;3550,44;3104,89;2405,86;2670,84;2687,32;2375,63;2561,16;2080,37
001.007.0003 - Aquisição e Compras;002.0001 - FGTS;1095,18;1017,16;1598,38;1285,92;1503,07;1396,05;1759,93;1356,58;1797,59;1176,94;1327,23;1449,16;1744,32;1374,54;1560,84;1214,67;1721,96;1819,87;1677,24;1434,28;1343,04;1599,59;1339,73;1247,16
001.007.0004 - Planejamento de Suprimentos;002.0001 - FGTS;379,05;304,55;362,22;340,63;376,76;298,93;467,37;425,34;338,46;393,45;377,94;285,06;425,69;278,9;351,56;392,26;391,97;327,3;374,97;303,12;324,76;303,55;346,1;404,47
001.008.0001 - Suporte Técnico;002.0001 - FGTS;3690,07;4244,92;3548,65;3301,77;4032,06;4354,34;5681,94;4793,86;5414,1;3455,78;4702,23;4911,67;5119,88;4577,27;5431,89;5130,18;5640,21;3969,1;4842,81;3758,86;4362,72;4262,62;3878,54;5082,12
001.008.0002 - Desenvolvimento de Software;002.0001 - FGTS;2713,57;2156,48;2648,59;2687,65;3139;2687,21;3457,07;3018,53;3292,11;3434,15;3901,17;2796,52;3347,72;2622,09;4321,52;3788,52;3769,18;4022,91;4239,08;3867,09;4289,34;2863,45;3870,19;3017,08
001.008.0003 - Gerenciamento de Redes;002.0001 - FGTS;2323,54;1863,65;1930,01;2246,31;2185,35;1902,92;2767,07;1888,91;2166,55;2163,53;2499,86;1721,9;2293,72;1963,69;1991,06;2320,56;2966,75;2172,27;2287,49;2043,95;1958,04;2382,55;2789,58;1861,81
001.008.0004 - Segurança da Informação;002.0001 - FGTS;1046,6;1017,65;854,19;974,88;1005,62;939,04;1255,12;1342,06;1117,35;1074,49;1240,46;1232;1363,92;984,38;1411,71;965,24;1433,64;971,94;1329,54;1257,93;1386,99;1079,89;1057,61;1228,35
001.009.0001 - Novos Projetos;002.0001 - FGTS;2460,76;2498,98;2473,86;2242,73;2462,57;2579,92;3736,14;2420,51;2991,56;3018,6;3159,33;2380,12;2842,82;2441,05;2769,34;3452,58;3113,49;3565,74;3309,94;3336,58;3167,82;2513,12;3054,93;2943,22
001.009.0002 - Gestão de Projetos;002.0001 - FGTS;1820,46;1465,42;2077,4;2279,62;1910,28;2209,14;2319,49;1859,94;2288,28;2156,99;2009,48;1953,31;2676,42;1907,54;2209,26;2055,59;2217,71;2302,52;2149,09;2312,99;2485,95;2115,69;1922,37;2470,86
001.009.0003 - Desenho Tecnico;002.0001 - FGTS;1472,53;1269,16;1625,13;1094,5;1189,14;1036,71;1548,99;1780,9;1754,16;1142,26;1439,84;1485,05;1675,46;1530,7;1435,85;1713,24;1937,98;1762,27;1441,61;1770,31;1374,89;1521,69;1865,44;1718,12
001.009.0004 - Gerencia da Engenharia;002.0001 - FGTS;677,61;663,39;802,93;598,28;753,08;644,33;766,17;889,03;672,85;589,4;793,9;798,8;812,85;778,1;806,38;707,85;719,09;820,88;839,27;753,08;651,13;626,25;893;640,08
001.010.0001 - Equipamentos;002.0001 - FGTS;9082;7520,23;8119,67;7039,48;8385,42;7598,87;11631,43;10253,31;9910,6;8850,72;10217;7646,86;10444,77;7486,02;8688,49;7558,8;10143,17;10989,92;8180,48;8020,39;10149,79;9420,25;8191,86;9992,56
001.010.0002 - Utilidades;002.0001 - FGTS;4467,63;4166,85;3443,57;3146,74;3750,32;4099,61;4481,11;4771,68;5436,69;5098,26;5008,26;3759,97;3749,64;4818,81;4589,73;4085,05;5491,94;4442,89;5603,77;4660,47;4425,29;4392,58;3865,31;4882,3
001.010.0003 - Predial;002.0001 - FGTS;1217,77;1038,04;1313,13;1222,65;1603,7;1382,87;1465,67;1494,23;1350,23;1449,97;1624,21;1141,04;1294,52;1638,53;1766,28;1306,68;1937,53;1803,25;1421,42;1294,32;1789,34;1340,06;1539,54;1551,33
001.001.0001 - Linha de Produção;002.0002 - FGTS Rescisões;19788,53;8034,36;19672,57;28995,23;21507,86;21693,3;20648,52;18739,38;20012,61;23988,51;23983,27;15710,23;20966,05;31525,48;18695,57;25037,77;22360,61;17496,79;16272,07;32202,79;24030,62;26337,7;21358,4;30892,25
001.001.0002 - Gerência de Produção;002.0002 - FGTS Rescisões;3112,23;1800,13;3918,89;5356,99;4141,67;3953,25;3135,71;2723,73;4175,56;4504,77;3239,16;2977,88;3543,83;6615,2;3750,9;4169,96;2866,06;2684,51;3774,58;4158,83;2898,17;3521,44;3544,23;5121,72
001.002.0001 - Equipe de Vendas;002.0002 - FGTS Rescisões;2191,89;1004,66;2322,94;2689,74;1771,69;2267,1;1994,32;2017,95;2147,26;2527,03;2232,99;1578,28;2035,85;3318,89;2270,87;2271,22;2059,81;2076,78;1625,95;2714,22;2258,2;2222,77;1930,36;3153,51
001.002.0002 - Marketing Digital;002.0002 - FGTS Rescisões;768,26;348,84;960,26;1395,46;767,1;735,27;869,99;825,2;820,89;984,76;886,9;588,53;966,34;1586,04;833,61;931,08;930,67;856,62;812,29;1239,25;986,54;1079,87;829,16;1120,9
001.002.0003 - Pesquisa de Mercado;002.0002 - FGTS Rescisões;388,21;193,82;305,97;460,43;383,45;363,91;350,56;336,72;364,8;363,04;336,72;218,67;280,11;626,41;273,23;322,48;326,89;315,41;309,96;441,87;313,68;381,72;274,74;664,5
001.002.0004 - Gerência de Vendas;002.0002 - FGTS Rescisões;194,12;66,97;185,12;222,84;196,78;180,03;150,26;141,67;197,1;144,24;184,8;140,27;175,25;339,57;162,99;156,39;160,89;125,31;171,19;194,39;174,32;162,58;172,38;226,77
001.003.0001 - Recrutamento e Seleção;002.0002 - FGTS Rescisões;288,77;150,46;263,54;524;309,54;380,03;348,12;309,58;252,11;333,35;345,09;246,14;317,74;574,68;351,53;325,2;246,2;245,4;353,89;471,24;252,14;285,19;285,51;402,41
001.003.0002 - Treinamento e Desenvolvimento;002.0002 - FGTS Rescisões;269,61;140,74;258,2;466,39;228,09;241,52;224,54;267,08;303,49;268,29;274,62;158,29;245,4;490,27;270,67;281,52;222,02;267,87;249,74;333,19;267,63;282,24;222,26;472,29
001.003.0003 - Remuneração e Benefícios;002.0002 - FGTS Rescisões;179,87;79,86;201,72;302,61;190,64;234,86;232,43;207,7;221,77;241,28;212,97;185,11;182,65;364,99;205,87;245,13;168,19;161,25;194,52;306,1;165,19;233,22;194,09;286,48
001.003.0004 - Relações Trabalhistas;002.0002 - FGTS Rescisões;122,06;59,96;166,07;286,14;152,56;137,53;156,72;162,89;169,78;137,52;140,73;138,77;166,86;249,09;145,15;160,41;164,64;123,03;142,78;216,93;158,14;191,07;124,9;221,07
001.003.0005 - Gerência de RH;002.0002 - FGTS Rescisões;113,29;40,37;95,65;191,3;92,76;126,98;102,42;92,94;100,95;125,99;120,37;70,5;117,97;175,15;105,15;117,63;84,2;101,45;110,8;153,31;84,61;94,72;94,66;162,14
001.004.0001 - Contabilidade Geral;002.0002 - FGTS Rescisões;294,17;158,76;266,92;385,44;319,65;290,27;320;261,33;255,57;329,37;235,19;207,32;322,44;500,41;222,96;292,59;238,83;287,09;313,4;315,73;238,22;269,82;222,86;385,95
001.004.0002 - Planejamento Financeiro;002.0002 - FGTS Rescisões;159,27;74,1;159,47;249,47;167,98;163,51;177,38;183;187,43;183,81;172,02;151,01;185,6;357,05;164,03;149,03;149,78;146,3;144,17;211,26;173,16;221,39;185,42;283,27
001.004.0003 - Tesouraria;002.0002 - FGTS Rescisões;122,41;76,71;159,88;218,13;141,23;150,22;142,3;114,78;113,26;118,84;109,43;113,47;127,28;262,27;114,99;137,06;126,57;140,44;139,46;181,9;124,65;161,29;152,69;237,6
001.004.0004 - Controladoria;002.0002 - FGTS Rescisões;100,87;51,42;100,74;182,83;92,25;122,2;92,82;78,81;119,63;119,35;92,32;87,72;102,68;169,99;87,47;108,24;93,58;90,23;81,37;149,66;102,97;103,57;118,53;187,95
001.005.0001 - Pesquisa e Desenvolvimento;002.0002 - FGTS Rescisões;400,43;143,38;326,67;559,28;389,83;420;405,16;313,05;289,93;365,26;355,69;310,38;352,04;545,1;402,27;335,67;373,25;301,65;312,98;399,96;396,48;371,51;388,28;481,37
001.006.0001 - Testes de Qualidade;002.0002 - FGTS Rescisões;677,79;415,63;817,55;1152,03;737,72;705,1;644,44;784,73;661,97;606,9;776,24;582,46;735,31;1432,48;736,67;611,38;629,41;642,8;592,17;1141,2;828,12;899,97;742,57;1389,29
001.006.0002 - Inspeção de Produtos;002.0002 - FGTS Rescisões;187,55;81,26;178,49;283,24;163,91;214,42;221,47;221,93;211,72;176,95;187,86;167,91;190,22;362,21;178,62;179,49;222,1;154,16;236,77;297,04;226,24;256,49;229,01;361,09
001.006.0003 - Documentação Legal;002.0002 - FGTS Rescisões;84,21;50,31;106,3;164,29;113,51;123,49;81,69;88,21;91,89;96,27;87,29;85,38;87,01;159,12;105,46;109,36;101,67;103,17;95,94;158,8;84,75;114,82;86,74;193,04
001.007.0001 - Gerenciamento de Estoques;002.0002 - FGTS Rescisões;269,08;156,1;275,78;355,02;301,29;247,37;268,05;297,09;258,83;298,9;306,26;234,03;265,37;462,8;239,2;316,79;251,72;266,7;277,62;422,95;317,99;333,04;234,69;427,54
001.007.0002 - Transporte e Distribuição;002.0002 - FGTS Rescisões;219,84;134,02;249,36;337,54;195,37;224,5;229,87;193,39;207,72;297,74;252,01;201,52;243,27;415,24;226,39;200,29;271,96;238,08;233,96;368,68;283,94;291,57;274,32;366,63
001.007.0003 - Aquisição e Compras;002.0002 - FGTS Rescisões;135,37;63,63;120,53;249,68;137,18;130,13;134,2;108,62;156,89;115,03;160,33;102,66;114,66;215,35;148,81;149,66;126,91;102,36;122,05;168,36;141,92;161,91;131,16;218,28
001.007.0004 - Planejamento de Suprimentos;002.0002 - FGTS Rescisões;29,89;13,51;35,41;61,01;38,61;41,2;28,99;29,24;36,01;41,37;28,45;25,3;33,38;65,54;31,55;34,74;29,08;30,15;37,74;54,32;36,2;33,07;38,77;48,09
001.008.0001 - Suporte Técnico;002.0002 - FGTS Rescisões;370,76;174,38;454,99;743,75;403,13;429,64;364,74;403,85;408,74;459,53;446,27;311,2;345,46;789,01;399,02;394,36;470,64;357,04;341,92;576,22;456,38;496,08;350,36;686,29
001.008.0002 - Desenvolvimento de Software;002.0002 - FGTS Rescisões;321,37;152,99;322,12;526,72;250,51;374,22;313,36;320,26;284,51;358,79;285,97;194,09;253,47;548,17;269,67;324,09;267,38;311,82;353,14;485,79;311,1;392,14;284,85;491,94
001.008.0003 - Gerenciamento de Redes;002.0002 - FGTS Rescisões;234,77;107,06;194,42;307,61;195,39;235,58;191,28;170,23;227,33;185,83;213,66;159,96;173,02;298,59;168,66;193,89;215,11;208,79;238,37;233,26;220,61;199,28;173,17;388,02
001.008.0004 - Segurança da Informação;002.0002 - FGTS Rescisões;81,4;54,59;109,89;159,06;83;123,98;119,12;92,41;82,38;95,55;90,85;74,35;96,97;170,07;95,66;103,48;93,41;75,77;98,78;164,14;89,56;133,74;83,88;147,24
001.009.0001 - Novos Projetos;002.0002 - FGTS Rescisões;244,26;127,13;224,41;446,14;219,1;281,09;272,96;241,08;217,62;234,61;289,6;182,3;305,42;483,1;257,71;246,92;272,74;285,52;300,8;392,41;318,83;289,39;317,55;501,41
001.009.0002 - Gestão de Projetos;002.0002 - FGTS Rescisões;214,71;94,96;185,86;340,28;215,06;216,89;191,43;203,17;207,64;177,61;238,84;171,82;210,77;364,41;227,37;227,02;213,1;192,56;180,62;243,11;225,7;237,25;169,96;358,9
001.009.0003 - Desenho Tecnico;002.0002 - FGTS Rescisões;141,91;68,37;109,76;228,76;119,24;159,98;132,51;132,49;146,77;157,23;159,93;105,39;153;262,97;131,02;123,04;148,54;121,64;127,47;220,5;161,38;165,75;138,05;248,85
001.009.0004 - Gerencia da Engenharia;002.0002 - FGTS Rescisões;62,46;37,4;56,04;91,31;59,43;58,38;74,24;61,31;74,68;78,35;74,24;52,43;61,27;130,49;62,48;78,71;62,7;52,94;67,73;84,83;61,96;72,03;73,29;120,26
001.010.0001 - Equipamentos;002.0002 - FGTS Rescisões;797,41;419,48;694,48;1302,88;789,14;776,53;779,67;645,15;774,41;942,34;862,76;589,65;692;1219,39;786,08;991,33;659,04;838,19;909,62;1365,05;908,39;1072,95;910,51;1229,64
001.010.0002 - Utilidades;002.0002 - FGTS Rescisões;404,01;210,04;436,59;669,68;411,29;400,85;411,02;381,89;405,24;432,75;457,19;288,84;371,77;678,2;413,86;476,86;441,98;291,61;352,03;578,26;438,49;435,08;469,44;605,87
001.010.0003 - Predial;002.0002 - FGTS Rescisões;155,89;61,23;138,36;215,49;109,61;157,53;148,49;112,64;111,39;123,1;113,28;109,76;113,41;267,41;132,19;133,4;150,05;137,82;134,79;178,75;123,97;157,8;123,59;242,55
001.001.0001 - Linha de Produção;003.0001 - Transporte;316239,96;301640,28;377351,94;296091,81;416551,81;373187,64;289317,82;320819,05;390432,2;403595,7;395810,92;434600,29;481133,1;425218,51;378084,52;389433,81;338461,56;417224,75;357434,29;420703,28;405736,11;376351,74;424600,32;546356,39
001.001.0002 - Gerência de Produção;003.0001 - Transporte;72026,8;56069,54;68267,04;61209,4;77631,47;55139,15;55315,38;66784,06;81877,01;78041,26;73103,34;56002,16;74575,57;74053,06;64363,77;77920,17;57948,9;78108,98;53239,22;69761,58;52527,38;68021,52;71993,82;97451,69
001.002.0001 - Equipe de Vendas;003.0001 - Transporte;38252,3;32664,27;42783,63;30955,74;41696,44;32132,94;28227,41;36721,31;32942,03;42618,91;37182,78;41928,41;41487,37;36355,46;37515,25;44179,18;32773,95;43819,45;40121,05;39385,27;43497,64;31669,57;40359,49;48734,29
001.002.0002 - Marketing Digital;003.0001 - Transporte;17497,32;14914,53;14290,71;14127,65;13594,05;15571,85;14599,79;13694,35;13609,42;12841,58;13542,86;15717,17;20019,16;15703,44;17062,9;14073,74;16883,89;14806,9;12696,7;16809,45;12536,05;18019,16;22201,08;22695,17
001.002.0003 - Pesquisa de Mercado;003.0001 - Transporte;5309,28;6675,24;4951,24;5493,43;6838,64;6314;5495,9;6687,4;7516,52;5418,99;7042,58;5296,35;7416,36;5550,5;7511,79;8304,2;6057,97;5620,78;5249,57;6768,51;6345,28;6211,27;7446,15;8894,81
001.002.0004 - Gerência de Vendas;003.0001 - Transporte;2889,4;2830,72;2900,57;3136,74;2848,47;2962,27;2629,68;3084,84;3087,36;3140,33;2887,81;2577,78;2860,41;4005,92;3725,43;4132,92;3148,48;3399,47;3439,91;2695,6;3614,97;3635,43;3574,94;3644,46
001.003.0001 - Recrutamento e Seleção;003.0001 - Transporte;5677,53;5626,79;5213,57;5412,98;6235,74;5792,24;4709,49;4463,66;5741,17;5409,43;6245,79;6782,53;7205,36;6371,45;7358,82;6240,55;6313,9;5943,73;5836,08;6692,76;4532,59;5383,77;7866,01;8762,46
001.003.0002 - Treinamento e Desenvolvimento;003.0001 - Transporte;5325,98;4762,2;4727,42;4786,77;4824,75;4198,4;3560,74;3897,8;4420,87;3863,36;5324,98;5672,7;5057,66;5094,09;5166,01;5052,13;4082,71;5133,66;4880,27;5542,61;4066,59;4969,75;5145,2;5982,79
001.003.0003 - Remuneração e Benefícios;003.0001 - Transporte;3052,5;3061;3503,48;3251,39;3513,13;3515,59;3554,56;3101,74;3369;3669,46;3542;3304,56;4158,67;4256,71;4940,37;3569,58;3626,86;3898,72;3522,77;4316,45;3771,76;3181,43;4326,36;4640,33
001.003.0004 - Relações Trabalhistas;003.0001 - Transporte;2648,98;3107,72;2794,8;2405,98;3389,96;2827,55;2386,38;2148,42;2419,05;2678,29;3359,5;3189,07;2688,75;3444,5;3518,18;2629,53;2959,47;3209,57;2981,95;2901,8;2373,99;3225,34;4033,57;3761,45
001.003.0005 - Gerência de RH;003.0001 - Transporte;1933,52;2035,02;1892,65;1757,33;1640,65;2201,43;1444,1;1550,08;1958,26;1676,6;2214,14;2289,32;1659,62;1618,84;2219,43;1723,41;1785,71;2174,03;1843,67;2012,72;2019,04;2192,27;2107,88;2297,89
001.004.0001 - Contabilidade Geral;003.0001 - Transporte;4900,28;4082,9;5749,62;4201,48;4980,88;4542,78;3939,86;4959,48;5869,35;5080,48;5150,68;5784,49;5765,53;5624,68;6669,15;5011,21;4363,62;4342,06;4538,77;5699,36;5180,62;4953,63;5611,2;5573,34
001.004.0002 - Planejamento Financeiro;003.0001 - Transporte;3574,35;2663,37;2905,43;2775,31;3560,82;2505,26;2786,79;3464,44;2661,05;3718,04;2710,98;3418,63;3299,67;2841,51;3438,92;3901,58;2845,16;2837,6;3035,26;3194,94;2688,31;2705,21;3416,33;3366,68
001.004.0003 - Tesouraria;003.0001 - Transporte;2465,04;2172;2720,78;1987,82;2699,41;2291,63;2019,48;1997,8;2781,17;2366,35;2316,24;2360,67;3098,83;3122,76;3439,62;3052,18;2634,81;2701,57;2521,89;2873,34;2586,22;2950,29;2481,93;3597,34
001.004.0004 - Controladoria;003.0001 - Transporte;1820,89;1887,57;1548,09;1544,47;2091,92;1687,58;1845,85;1702,73;1730,13;1845,14;1694,96;2027,28;2270,38;1803,02;1828,6;2503,05;1549,84;1820,85;1976,83;1864,55;1845;1754,32;1834,76;2562,13
001.005.0001 - Pesquisa e Desenvolvimento;003.0001 - Transporte;5299,83;7093,67;6186,67;5905,87;5373,71;5554,89;5269,41;6804,9;7395,54;7107,92;6351,94;5700,33;7431,71;6288,4;8156,3;8342,4;7017,7;5556,6;6470,56;5775,43;7091,54;5627,09;8737,98;7655,5
001.006.0001 - Testes de Qualidade;003.0001 - Transporte;14047,39;13827,53;12861,05;12318,73;12358,08;14220,85;13137,08;12090,24;11701,46;13720,3;15595,72;15771,85;11517,58;16316,21;15076,44;15332,69;13175,12;15228,83;13063,63;15933,65;12261,51;14419,65;17162,02;19609,57
001.006.0002 - Inspeção de Produtos;003.0001 - Transporte;3917,5;3446,88;3663,29;4135;3217,52;3957,26;3820,17;3966,02;3872,07;4195,46;3311,28;3562,42;3576,87;3407,03;5050,35;4886,54;4193,68;4540,13;3078,45;3180,49;3552,04;4361,13;4731,96;5335,71
001.006.0003 - Documentação Legal;003.0001 - Transporte;1582,38;2135,81;1627,77;2082,55;2054,86;1916,05;1419,66;2048,69;1990,67;2068,15;1642,75;1546,39;2025,56;2091,19;2384,07;1861,39;1658,59;1927,2;1781,72;1675,41;1504,65;2146,92;2575,08;2344,97
001.007.0001 - Gerenciamento de Estoques;003.0001 - Transporte;5321,18;4795,7;3883,98;4270,95;5156,89;5254,7;4156,05;5348,68;5120;6054,72;6086,05;5963,92;4875,13;5797,77;4636,69;5829,42;4789,32;4499,76;5188,12;5462,73;4982,84;5554,46;6894,28;6882,86
001.007.0002 - Transporte e Distribuição;003.0001 - Transporte;3704,39;4533,27;4179,42;4256,48;4427,73;4351,76;3949,92;3807,29;5186,74;5302,66;5142,63;4371,72;4114,08;4974,85;4085,58;4675,93;3697,79;4194,29;4144,83;4710,51;4253,74;4769,09;6172,8;4878,46
001.007.0003 - Aquisição e Compras;003.0001 - Transporte;2043,01;2812,41;2657,31;2297,33;2791,83;2805,39;2491,47;1924,5;2895,85;2571,12;2449,1;2663,24;2249,98;2174,44;2465,88;2935,81;3062,46;2514,3;2218,09;2467,76;2343,36;2668,99;3393,93;3933,22
001.007.0004 - Planejamento de Suprimentos;003.0001 - Transporte;740,25;595,27;524,9;701,18;739,99;526,22;651,09;637,49;620,75;709,79;642,46;721,37;572,02;717,73;609,68;677,22;625,61;527,34;697,37;517,89;678,48;545,35;677,42;836,91
001.008.0001 - Suporte Técnico;003.0001 - Transporte;6058,02;6755,24;6489,93;7131,83;8041,34;7496,89;5602,07;8194,62;8467,7;8041,06;6769,21;6558,66;6654,56;6624,17;8987,97;8776,28;7263,59;7158,49;7231,59;6918,19;6636,33;9164,5;7794,6;8398,6
001.008.0002 - Desenvolvimento de Software;003.0001 - Transporte;6356,84;5583,56;5266,84;4605,21;6148,57;6474,99;5939,64;5332,85;5056,63;4642,07;5074,8;4868,33;6756,34;7052,01;7262,79;5226,04;6093,86;6312,24;6320,96;6686,22;5912,82;6863,17;7622,45;7857,62
001.008.0003 - Gerenciamento de Redes;003.0001 - Transporte;3474,65;3742,43;3611,65;3480,18;3482,69;3599,57;4024,78;3150,97;3296;4129,51;3693,14;3235,09;4150,5;3960,84;4450,77;3995,05;4117,73;3652,37;3577,62;4429,33;4354,21;3373,84;4688,86;4911,89
001.008.0004 - Segurança da Informação;003.0001 - Transporte;1658,79;1979,84;2091,74;1619;1831,73;1744,16;1523,57;1855,6;1625,87;2072,2;1732,03;1620,87;1992,51;1889,6;2164,01;2393,44;2094,51;1937,64;1699,3;1834,53;2194,04;1977,95;1830,4;2793,74
001.009.0001 - Novos Projetos;003.0001 - Transporte;5423,13;5636,76;4656,61;5282,45;5042,55;5040,29;4294,02;4456,89;5022;4791,38;6108,15;6135,1;5539,7;5211,08;6189,6;5252,45;5829,51;5521,54;5810,95;5596,62;5884,26;4197,55;5877,56;6638,44
001.009.0002 - Gestão de Projetos;003.0001 - Transporte;3669,13;3712,39;3195,31;2875,17;4107,25;3764,98;3828,32;4062,08;3646,16;4099,15;3273,61;3524,86;3283,04;4425,75;4902,79;4847,33;4217,24;3536,32;3479,2;3489,81;3708,06;3620,62;5020,69;4035,34
001.009.0003 - Desenho Tecnico;003.0001 - Transporte;2741,6;2244,76;2629,06;1896,47;2243,46;2352,15;1997,56;2126,09;2261,39;2857,2;2720,36;2079,48;2950,78;2879,12;2599,76;2807,49;2185,43;2773,19;2604,17;2539,09;2202,31;2531,02;2623,22;3323,23
001.009.0004 - Gerencia da Engenharia;003.0001 - Transporte;1180,95;1193,6;1295,66;1248,19;1243,17;1205,33;1381,7;1224,61;1135,31;1460,99;1103,46;1159,98;1447,38;1529,52;1707,02;1669,88;1310,66;1227,77;1286,99;1072,25;1443,47;1099,2;1412,75;1939,23
001.010.0001 - Equipamentos;003.0001 - Transporte;13797;15755,43;16388,45;15353,19;13057,82;17412,19;14019,97;12167,52;17846,48;17173,71;16090,56;13120,07;17190,16;16127,43;14596,14;17269,64;14420,46;15109,96;13298,27;18214,1;15401,84;17578,5;17141,92;20118,26
001.010.0002 - Utilidades;003.0001 - Transporte;8362,01;8481,22;6253;7490,13;9307;7781,87;8174,92;6791,52;8328,49;6619,52;9015,57;8464,58;8814,36;9574,83;10079,05;9312,09;7827,25;7704,33;7936,85;6305,61;6238,38;8423,02;7672,68;10947,94
001.010.0003 - Predial;003.0001 - Transporte;2579,5;2672,81;2034,12;1906,83;2525,81;2971,87;1976,28;2337,89;2204,72;2319,93;2367,08;2235,48;3074,89;2187,41;3280,36;2364,37;3076,19;2921,56;2776,44;2891,65;2825,55;2696,29;3553,47;3973,23
001.001.0001 - Linha de Produção;003.0002 - Plano de Saúde;133687,28;125184,88;131084,14;125824,84;141745,57;127465,22;161336,11;182453,18;114706,01;144226,67;130357,31;116105,02;112103,41;133392,7;147513,25;113092,57;135072,04;147743,89;133811,37;113378,06;141018,35;135909,01;175725,46;161760,66
001.001.0002 - Gerência de Produção;003.0002 - Plano de Saúde;28533,98;21610,3;24495,38;21447,35;26514,91;24439,77;22831,69;23658,05;24589,04;26303,57;22842,32;24988,06;19301,2;20707,72;20915,07;27169,06;22268,75;20197,33;20544,16;21234,87;28732,37;21530,04;21298,13;21750,92
001.002.0001 - Equipe de Vendas;003.0002 - Plano de Saúde;14862,86;12056,83;16274,21;13438,41;10797,82;15967,68;16492,58;15889,44;12340,59;11933,64;13279,84;12793,86;15256,72;14170,85;15014,45;16345,67;13741,19;16418,54;14734,04;12536,48;15191,26;12342,92;17283,66;16366,45
